titulo,tipo,data,urn,autor,assuntos,classificacao,jurisdicao,autoridade,ementa,url,localidade,numero,ano,termo_busca,data_coleta,origem,categoria,modal,pais,estado,municipio,fontes_localizacao
Acórdão PJe TRT 3ª / Quinta Turma / 2020-03-04,,2020-03-04,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2020-03-04;0041800-88.2009.5.03.0032,,,,Federal,,"APLICAÇÃO DO ARTIGO 139 DO CPC. SUSPENSÃO DA CARTEIRA NACIONAL DE HABILITAÇÃO. IMPOSSIBILIDADE. O inciso IV do art. 139 do CPC prevê que o Juiz poderá ""determinar todas as medidas indutivas, coercitivas, mandamentais ou sub-rogatórias necessárias para assegurar o cumprimento de ordem judicial, inclusive nas ações que tenham por objeto prestação pecuniária"". Malgrado ser o direto comum, a teor do parágrafo primeiro do artigo 8º da CLT, fonte subsidiária e complementar do direito do trabalho, não pode o Juiz se olvidar do caráter cogente e hierarquicamente superior das normas e princípios constitucionais, os quais norteiam o ordenamento jurídico pátrio. Assim, a Constituição determina, em seu artigo 5º, que a aplicação das normas jurídicas deve atender a fins sociais, de modo a resguardar a dignidade humana e observar os princípios da proporcionalidade, razoabilidade e legalidade. A determinação de suspensão daCNHdo executado viola os direitos e garantias fundamentais, os quais tutelam, de forma indubitável, também os inadimplentes, com cerceio do direito de ir e vir.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2020-04-23,,2020-04-23,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2020-04-23;0011096-73.2017.5.03.0077,,EXECUÇÃO - MEDIDA COERCITIVA,,Federal,,"FORMAS DE COERÇÃO AO ADIMPLEMENTO DE DÍVIDA. BUSCA E APREENSÃO DACNH. VIOLAÇÃO DAS LIBERDADES CONSTITUCIONAIS. O legislador constitucional garantiu a liberdade de ir e vir (art. 5º, XV da CF) e determinou a regulamentação do direito de dirigir com vistas à educação para a segurança do trânsito, à preservação da ordem pública e da incolumidade das pessoas e do seu patrimônio e à mobilidade urbana (arts. 23, XII, e 144, § 10, da Constituição). A restrição às liberdades constitucionais - como a de dirigir veículos -, não é medida adequada para efetivar vínculos contratuais. Admiti-la implicaria, dada a similitude de situações, reconhecer o direito à prisão por dívida, fora da hipótese prevista na Constituição - prisão por dívida alimentícia -, ou, ainda, proibir a manifestação do pensamento até o cumprimento de determinada obrigação. Os poderes constituídos, Executivo, Legislativo e Judiciário, estão proibidos pela Constituição de impor tamanha restrição aos direitos dos cidadãos com a finalidade de coagir alguém a cumprir determinada obrigação.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Quinta Turma / 2020-06-09,,2020-06-09,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2020-06-09;0080000-38.2006.5.03.0108,,,,Federal,,"APLICAÇÃO DO ARTIGO 139 DO CPC. SUSPENSÃO DA CARTEIRA NACIONAL DE HABILITAÇÃO. IMPOSSIBILIDADE. O inciso IV do art. 139 do CPC prevê que o Juiz poderá ""determinar todas as medidas indutivas, coercitivas, mandamentais ou sub-rogatórias necessárias para assegurar o cumprimento de ordem judicial, inclusive nas ações que tenham por objeto prestação pecuniária"". Malgrado ser o direto comum, a teor do parágrafo primeiro do artigo 8º da CLT, fonte subsidiária e complementar do direito do trabalho, não pode o Juiz se olvidar do caráter cogente e hierarquicamente superior das normas e princípios constitucionais, os quais norteiam o ordenamento jurídico pátrio. Assim, a Constituição determina, em seu artigo 5º, que a aplicação das normas jurídicas deve atender a fins sociais, de modo a resguardar a dignidade humana e observar os princípios da proporcionalidade, razoabilidade e legalidade. A determinação de suspensão daCNHe do passaporte do executado viola os direitos e garantias fundamentais, os quais tutelam, de forma indubitável, também os inadimplentes, com cerceio do direito de ir e vir.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Segunda Turma / 2020-07-15,,2020-07-15,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2020-07-15;0010817-07.2017.5.03.0039,TST,,Jurisprudência,Federal,,"AGRAVO DE PETIÇÃO. SUSPENSÃO DACNHDOS SÓCIOS EXECUTADOS. INAPLICABILIDADE DO ARTIGO 139, IV, DO CPC. É sabido que as normas processuais trabalhistas buscam a efetividade da tutela jurisdicional com o escopo de garantir um resultado útil, mormente considerando-se a natureza alimentar do crédito trabalhista. Nesse sentido, há a possibilidade de aplicação subsidiária e parcimoniosa de medidas coercitivas previstas no artigo 139, IV, do CPC (artigo 769, artigo 15 do CPC e artigo 3°, III, da Instrução Normativa n° 39/2016 do TST). Entretanto, inexistindo demonstração de que a suspensão da Carteira Nacional de Habilitação dos sócios Executados contribuiria para o cumprimento coercitivo de satisfazer a dívida, essa medida viola os princípios da razoabilidade, da adequação, da proporcionalidade, da menor onerosidade do devedor, não se vislumbrando qualquer utilidade para a execução o requerimento formulado pelo Exequente. Portanto, inaplicável ao caso o artigo 139, IV, do CPC/2015.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2020-07-15,,2020-07-15,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2020-07-15;0011375-14.2016.5.03.0168,TST,,Jurisprudência,Federal,,"AGRAVO DE PETIÇÃO. UTILIZAÇÃO DAS MEDIDAS COERCITIVAS E EXCEPCIONAIS DO ARTIGO 139, IV, DO CPC/2015. SUSPENSÃO DACNHE BLOQUEIO DE CARTÕES DE CRÉDITO. Impedir o executado de utilizar documentos pessoais para sua finalidade específica, não obstante seja aplicável ao Processo do Trabalho o preceito do art. 139, IV, do CPC, a teor do disposto no art. 3º da IN 39 do TST, é medida que excede a possibilidade de coerção judicial apta a assegurar o cumprimento de condenação. Não se olvide que a execução sempre foi o maior gargalo do Processo do Trabalho, mas não é possível, sob tal fundamento, autorizar uma interpretação desmesurada do artigo 139 do CPC, que deve passar pelo filtro dos princípios da razoabilidade e da proporcionalidade.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2020-07-22,,2020-07-22,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2020-07-22;0002280-30.2013.5.03.0017,TST,,Jurisprudência,Federal,,"AGRAVO DE PETIÇÃO. UTILIZAÇÃO DAS MEDIDAS COERCITIVAS E EXCEPCIONAIS DO ARTIGO 139, IV, DO CPC/2015. SUSPENSÃO DACNHE BLOQUEIO DE CARTÕES DE CRÉDITO. Impedir os executados de utilizarem documentos pessoais para suas finalidades específicas, não obstante seja aplicável ao Processo do Trabalho o preceito do art. 139, IV, do CPC, a teor do disposto no art. 3º da IN 39 do TST, é medida que excede a possibilidade de coerção judicial apta a assegurar o cumprimento de condenação. Não se olvide que a execução sempre foi o maior gargalo do Processo do Trabalho, mas não é possível, sob tal fundamento, autorizar uma interpretação desmesurada do artigo 139 do CPC, que deve passar pelo filtro dos princípios da razoabilidade e da proporcionalidade.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2021-02-03,,2021-02-03,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2021-02-03;0243000-13.1999.5.03.0028,TST,,Jurisprudência,Federal,,"AGRAVO DE PETIÇÃO. UTILIZAÇÃO DAS MEDIDAS COERCITIVAS E EXCEPCIONAIS DO ARTIGO 139, IV, DO CPC/2015. SUSPENSÃO DACNHE BLOQUEIO DE CARTÕES DE CRÉDITO. Impedir o executado de utilizar documentos pessoais para sua finalidade específica, não obstante seja aplicável ao Processo do Trabalho o preceito do art. 139, IV, do CPC, a teor do disposto no art. 3º da IN 39 do TST, é medida que excede a possibilidade de coerção judicial apta a assegurar o cumprimento de condenação. Não se olvide que a execução sempre foi o maior gargalo do Processo do Trabalho, mas não é possível, sob tal fundamento, autorizar uma interpretação desmesurada do artigo 139 do CPC, que deve passar pelo filtro dos princípios da razoabilidade e da proporcionalidade.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Quinta Turma / 2021-06-11,,2021-06-11,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2021-06-11;0011238-02.2016.5.03.0081,,,,Federal,,"APLICAÇÃO DO ARTIGO 139 DO CPC. APREENSÃO DA CARTEIRA NACIONAL DE HABILITAÇÃO. IMPOSSIBILIDADE. O inciso IV do art. 139 do CPC prevê que o Juiz poderá ""determinar todas as medidas indutivas, coercitivas, mandamentais ou sub-rogatórias necessárias para assegurar o cumprimento de ordem judicial, inclusive nas ações que tenham por objeto prestação pecuniária"". Malgrado ser o direto comum, a teor do parágrafo primeiro do artigo 8º da CLT, fonte subsidiária e complementar do direito do trabalho, não pode o Juiz se olvidar do caráter cogente e hierarquicamente superior das normas e princípios constitucionais, os quais norteiam o ordenamento jurídico pátrio. Assim, a Constituição determina, em seu artigo 5º, que a aplicação das normas jurídicas deve atender a fins sociais, de modo a resguardar a dignidade humana e observar os princípios da proporcionalidade, razoabilidade e legalidade. A determinação de apreensão daCNHviola os direitos e garantias fundamentais, os quais tutelam, de forma indubitável, também os inadimplentes, com cerceio do direito de ir e vir.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Decima Turma / 2022-07-13,,2022-07-13,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.10:acordao:2022-07-13;0012900-89.2003.5.03.0102,,EXECUÇÃO - MEDIDA COERCITIVA,,Federal,,"MEDIDAS COERCITIVAS. APLICAÇÃO. RAZOABILIDADE. UTILIDADE PARA A EXECUÇÃO. O inciso IV do art. 139 do CPC prevê que o juiz poderá ""determinar todas as medidas indutivas, coercitivas, mandamentais ou sub-rogatórias necessárias para assegurar o cumprimento de ordem judicial, inclusive nas ações que tenham por objeto prestação pecuniária"". Malgrado ser o direto comum, a teor do parágrafo primeiro do artigo 8º da CLT, fonte subsidiária e complementar do direito do trabalho, não pode o juiz se olvidar do caráter cogente e hierarquicamente superior das normas e princípios constitucionais, ressaltando os direitos e garantias fundamentais, os quais norteiam o ordenamento jurídico pátrio. Por outro lado, o próprio CPC, em seu artigo 8º, nos diz que a aplicação do ordenamento jurídico deve atender a fins sociais, de modo a resguardar a dignidade humana e observar os princípios da proporcionalidade, razoabilidade e legalidade. A determinação de suspensão daCNHe do passaporte do executado, além do bloqueio de cartão de crédito, viola garantias fundamentais, mostram-se extremamente gravosos para o devedor e não demonstram qualquer utilidade para a execução.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Terceira Turma / 2023-05-21,,2023-05-21,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2023-05-21;0011529-87.2017.5.03.0106,,,,Federal,,"SUSPENSÃO DO PASSAPORTE E DACNHDOS EXECUTADOS. CANCELAMENTO DOS CARTÕES DE CRÉDITO. O pleito de suspensão da Carteira Nacional de Habilitação, retenção de passaporte e cancelamento de cartões de crédito não guarda nenhuma relação com a natureza do crédito exeqüendo e, portanto, não revelam utilidade prática para a satisfação da execução. O artigo 139, IV, do CPC não vincula o Juízo, necessariamente, à imposição ao réu dos meios coercitivos suscitados pelo autor, notadamente atípicos, com o intuito de se alcançar suposto êxito no cumprimento das decisões judiciais. As medidas coercitivas devem ser tomadas com respeito ao contraditório e ao devido processo legal e em observância aos direitos fundamentais da pessoa humana. Embora mencionado artigo revele instrumento importante para viabilizar a satisfação do crédito exequendo, por outro lado, não pode significar franquia à determinação de medidas capazes de alcançar a liberdade pessoal do devedor, sob pena de violação de direitos fundamentais.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Nona Turma / 2023-05-31,,2023-05-31,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2023-05-31;0010681-18.2019.5.03.0143,TST,,Jurisprudência,Federal,,"AGRAVO DE PETIÇÃO. UTILIZAÇÃO DAS MEDIDAS COERCITIVAS E EXCEPCIONAIS DO ARTIGO 139, IV, DO CPC/2015. SUSPENSÃO DACNHE DO PASSAPORTE. Impedir a executada de utilizar documentos pessoais para sua finalidade específica, não obstante seja aplicável ao Processo do Trabalho o preceito do art. 139, IV, do CPC, a teor do disposto no art. 3º da IN 39 do TST, é medida que excede a possibilidade de coerção judicial apta a assegurar o cumprimento de condenação. Não se olvide que a execução sempre foi o maior gargalo do Processo do Trabalho, mas não é possível, sob tal fundamento, autorizar uma interpretação desmesurada do artigo 139 do CPC, que deve passar pelo filtro dos princípios da razoabilidade e da proporcionalidade. Recurso da exequente desprovido.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
Acórdão PJe TRT 3ª / Decima Turma / 2016-11-04,,2016-11-04,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.10:acordao:2016-11-04;0010516-44.2015.5.03.0067,,PESSOA COM DEFICIÊNCIA - DISCRIMINAÇÃO,,Federal,,"UTILIZAÇÃO DE MOTOCICLETA EM SERVIÇO. RESTRIÇÃO A PORTADOR DE DEFICIÊNCIA. NULIDADE DO ATO. Diante da comprovação de tratamento discriminatório dispensado ao reclamante, por causa de sua especial condição de portador de deficiência, é patente a nulidade do ato praticado pela empresa pública empregadora. O reclamante foi sumariamente impedido de utilizar motocicleta em serviço, quando possuía habilitação, sem qualquer restrição em suaCNH, para dirigir tal veículo, foi aprovado em concurso público para ocupar vaga destinada a deficiente e sempre exerceu tal atribuição, não havendo prova da ocorrência de real incapacidade para a condução de motocicleta no exercício da sua função de agente de trânsito, o que torna nítido o propósito da ré de retirar dele a oportunidade de perceber o adicional de periculosidade em igualdade de condições dos demais empregados.",,,,,CNH,2025-07-22 00:37:06,extração_principal,Jurisprudência,rodoviário,Brasil,Federal,,urn_tribunal
