search_term,date_searched,url,title,urn
semi-reboque,2025-06-06 12:30:13,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.criminal.1:acordao:2006-01-12;239663,Acórdão nº 239663 do Processo nº19990610029435apr,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.criminal.1:acordao:2006-01-12;239663
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;minas.gerais;divinopolis:municipal:lei:1951-01-17;196,"Lei Ordinária n° 196, de 17 de Janeiro de 1951",urn:lex:br;minas.gerais;divinopolis:municipal:lei:1951-01-17;196
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2007-06-27;01159-2006-072-03-00-2,Acórdão TRT 3ª / Oitava Turma / 2007-06-27,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2007-06-27;01159-2006-072-03-00-2
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo;campinas:municipal:lei:1984-03-13;5403,"Lei nº 5403, de 13 de Março de 1984",urn:lex:br;sao.paulo;campinas:municipal:lei:1984-03-13;5403
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2005-08-03;00196-2005-040-03-00-8,Acórdão TRT 3ª / Oitava Turma / 2005-08-03,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2005-08-03;00196-2005-040-03-00-8
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.8:tribunal.regional.trabalho;turma.3:acordao:2014-03-26;0010246-21.2013.5.08.0206,ACÓRDÃO TRT 8ª / 3ª T / RO 0010246-21.2013.5.08.0206,urn:lex:br;justica.trabalho;regiao.8:tribunal.regional.trabalho;turma.3:acordao:2014-03-26;0010246-21.2013.5.08.0206
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;rr:2012-08-15;214000-2007-2-15-0,Acórdão do processo Nº RR - 214000-32.2007.5.15.0002,urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;rr:2012-08-15;214000-2007-2-15-0
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2014-09-30;0000037-74.2014.5.03.0148,Acórdão TRT 3ª / Nona Turma / 2014-09-30,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2014-09-30;0000037-74.2014.5.03.0148
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2004-04-13;01155-2003-039-03-00-7,Acórdão TRT 3ª / Segunda Turma / 2004-04-13,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2004-04-13;01155-2003-039-03-00-7
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2005-04-06;01955-1998-104-03-00-4,Acórdão TRT 3ª / Oitava Turma / 2005-04-06,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2005-04-06;01955-1998-104-03-00-4
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2005-11-10;00365-2005-043-03-00-9,Acórdão TRT 3ª / Setima Turma / 2005-11-10,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2005-11-10;00365-2005-043-03-00-9
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2002-04-02;01509-2001-019-03-00-7,Acórdão TRT 3ª / Segunda Turma / 2002-04-02,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2002-04-02;01509-2001-019-03-00-7
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2005-11-10;01172-2005-041-03-00-2,Acórdão TRT 3ª / Setima Turma / 2005-11-10,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2005-11-10;01172-2005-041-03-00-2
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2009-10-01;00440-2008-032-03-00-0,Acórdão TRT 3ª / Setima Turma / 2009-10-01,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2009-10-01;00440-2008-032-03-00-0
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2009-11-17;0050900-41.2009.5.03.0073,Acórdão TRT 3ª / Nona Turma / 2009-11-17,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2009-11-17;0050900-41.2009.5.03.0073
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2012-05-23;0001282-86.2010.5.03.0043,Acórdão TRT 3ª / Terceira Turma / 2012-05-23,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2012-05-23;0001282-86.2010.5.03.0043
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2023-11-27;0010892-49.2023.5.03.0067,Acórdão PJe TRT 3ª / Quarta Turma / 2023-11-27,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2023-11-27;0010892-49.2023.5.03.0067
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2023-11-29;0010979-07.2023.5.03.0131,Acórdão PJe TRT 3ª / Nona Turma / 2023-11-29,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2023-11-29;0010979-07.2023.5.03.0131
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2024-05-08;0010235-66.2024.5.03.0134,Acórdão PJe TRT 3ª / Nona Turma / 2024-05-08,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2024-05-08;0010235-66.2024.5.03.0134
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2019-07-12;0010077-05.2019.5.03.0031,Acórdão PJe TRT 3ª / Nona Turma / 2019-07-12,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2019-07-12;0010077-05.2019.5.03.0031
carreta,2025-06-06 12:30:15,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2022-02-02;0011154-75.2019.5.03.0087,Acórdão PJe TRT 3ª / Nona Turma / 2022-02-02,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.9:acordao:2022-02-02;0011154-75.2019.5.03.0087
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2018-02-22;0010132-50.2016.5.03.0163,Acórdão PJe TRT 3ª / Oitava Turma / 2018-02-22,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.8:acordao:2018-02-22;0010132-50.2016.5.03.0163
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.6:acordao:2015-04-14;0000916-45.2014.5.03.0160,Acórdão TRT 3ª / Sexta Turma / 2015-04-14,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.6:acordao:2015-04-14;0000916-45.2014.5.03.0160
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;rio.grande.sul;arroio.grande:municipal:decreto:2013-12-06;406,"Decreto (municipal) nº 406, de 06 de dezembro de 2013",urn:lex:br;rio.grande.sul;arroio.grande:municipal:decreto:2013-12-06;406
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.1:acordao;ag:2020-03-11;11010-2015-83-18-0,Acórdão do processo Nº Ag-AIRR - 11010-38.2015.5.18.0083,urn:lex:br:tribunal.superior.trabalho;turma.1:acordao;ag:2020-03-11;11010-2015-83-18-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2014-06-18;316600-2010-0-3-0,Acórdão do processo Nº AIRR - 316600-68.2010.5.03.0000,urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2014-06-18;316600-2010-0-3-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2018-08-24;0010163-25.2017.5.03.0102,Acórdão PJe TRT 3ª / Terceira Turma / 2018-08-24,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2018-08-24;0010163-25.2017.5.03.0102
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.8:tribunal.regional.trabalho;turma.2:acordao:2016-10-19;0010486-15.2015.5.08.0117,ACÓRDÃO TRT 8ª / 2ª T / RO 0010486-15.2015.5.08.0117,urn:lex:br;justica.trabalho;regiao.8:tribunal.regional.trabalho;turma.2:acordao:2016-10-19;0010486-15.2015.5.08.0117
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.8:acordao;airr:2012-09-05;1097-2010-65-3-0,Acórdão do processo Nº AIRR - 1097-79.2010.5.03.0065,urn:lex:br:tribunal.superior.trabalho;turma.8:acordao;airr:2012-09-05;1097-2010-65-3-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;ag:2018-11-21;17-2015-129-18-0,Acórdão do processo Nº Ag-AIRR - 17-89.2015.5.18.0129,urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;ag:2018-11-21;17-2015-129-18-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2013-04-02;0000356-43.2012.5.03.0041,Acórdão TRT 3ª / Quinta Turma / 2013-04-02,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.5:acordao:2013-04-02;0000356-43.2012.5.03.0041
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;ag:2024-03-13;10503-2013-168-3-0,Acórdão do processo Nº Ag-ARR - 10503-04.2013.5.03.0168,urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;ag:2024-03-13;10503-2013-168-3-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2017-08-30;1756-2014-89-3-0,Acórdão do processo Nº AIRR - 1756-74.2014.5.03.0089,urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2017-08-30;1756-2014-89-3-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;airr:2015-04-29;237-2013-64-3-0,Acórdão do processo Nº AIRR - 237-76.2013.5.03.0064,urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;airr:2015-04-29;237-2013-64-3-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2015-12-02;1032-2012-28-3-0,Acórdão do processo Nº AIRR - 1032-30.2012.5.03.0028,urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2015-12-02;1032-2012-28-3-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2011-03-22;0001123-60.2010.5.03.0103,Acórdão TRT 3ª / Segunda Turma / 2011-03-22,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2011-03-22;0001123-60.2010.5.03.0103
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2013-02-20;0000705-83.2011.5.03.0040,Acórdão TRT 3ª / Quarta Turma / 2013-02-20,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2013-02-20;0000705-83.2011.5.03.0040
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2017-08-30;10529-2014-114-15-0,Acórdão do processo Nº AIRR - 10529-97.2014.5.15.0114,urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2017-08-30;10529-2014-114-15-0
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2012-11-20;0001183-91.2011.5.03.0040,Acórdão TRT 3ª / Segunda Turma / 2012-11-20,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.2:acordao:2012-11-20;0001183-91.2011.5.03.0040
bitrem,2025-06-06 12:30:17,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;ag:2021-03-17;11259-2017-179-3-0,Acórdão do processo Nº Ag-AIRR - 11259-38.2017.5.03.0179,urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;ag:2021-03-17;11259-2017-179-3-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2013-09-04;1634-2011-142-3-0,Acórdão do processo Nº AIRR - 1634-04.2011.5.03.0142,urn:lex:br:tribunal.superior.trabalho;turma.6:acordao;airr:2013-09-04;1634-2011-142-3-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2023-07-05;0010215-21.2023.5.03.0131,Acórdão PJe TRT 3ª / Setima Turma / 2023-07-05,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.7:acordao:2023-07-05;0010215-21.2023.5.03.0131
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.8:acordao;airr:2016-08-31;293-2015-111-18-0,Acórdão do processo Nº AIRR - 293-77.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.8:acordao;airr:2016-08-31;293-2015-111-18-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.1:acordao:2025-02-26;0010465-42.2024.5.03.0156,Acórdão PJe TRT 3ª / Primeira Turma / 2025-02-26,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.1:acordao:2025-02-26;0010465-42.2024.5.03.0156
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2018-08-15;10529-2015-111-18-0,Acórdão do processo Nº AIRR - 10529-88.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2018-08-15;10529-2015-111-18-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.8:tribunal.regional.trabalho;turma.1:acordao:2014-03-25;0001143-30.2012.5.08.0010,ACÓRDÃO TRT 8ª / 1ª T / RO 0001143-30.2012.5.08.0010,urn:lex:br;justica.trabalho;regiao.8:tribunal.regional.trabalho;turma.1:acordao:2014-03-25;0001143-30.2012.5.08.0010
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.6:acordao:2015-08-04;0000995-44.2012.5.03.0079,Acórdão TRT 3ª / Sexta Turma / 2015-08-04,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.6:acordao:2015-08-04;0000995-44.2012.5.03.0079
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2017-03-22;989-2015-111-18-0,Acórdão do processo Nº AIRR - 989-16.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2017-03-22;989-2015-111-18-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2016-06-01;208-2015-111-18-0,Acórdão do processo Nº AIRR - 208-91.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2016-06-01;208-2015-111-18-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.2:acordao;ag:2023-06-07;1077-2017-8-23-0,Acórdão do processo Nº Ag-AIRR - 1077-63.2017.5.23.0008,urn:lex:br:tribunal.superior.trabalho;turma.2:acordao;ag:2023-06-07;1077-2017-8-23-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2016-06-29;193-2015-111-18-0,Acórdão do processo Nº AIRR - 193-25.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2016-06-29;193-2015-111-18-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;ag:2023-05-24;542-2020-141-14-0,Acórdão do processo Nº Ag-AIRR - 542-70.2020.5.14.0141,urn:lex:br:tribunal.superior.trabalho;turma.5:acordao;ag:2023-05-24;542-2020-141-14-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2011-12-02;0000690-02.2010.5.03.0024,Acórdão TRT 3ª / Terceira Turma / 2011-12-02,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2011-12-02;0000690-02.2010.5.03.0024
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.8:acordao;airr:2016-10-19;143-2015-111-18-0,Acórdão do processo Nº AIRR - 143-96.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.8:acordao;airr:2016-10-19;143-2015-111-18-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;airr:2016-11-23;181-2015-111-18-0,Acórdão do processo Nº AIRR - 181-11.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.7:acordao;airr:2016-11-23;181-2015-111-18-0
rodotrem,2025-06-06 12:30:19,https://www.lexml.gov.br/urn/urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2017-04-05;10039-2015-111-18-0,Acórdão do processo Nº AIRR - 10039-66.2015.5.18.0111,urn:lex:br:tribunal.superior.trabalho;turma.3:acordao;airr:2017-04-05;10039-2015-111-18-0
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:decreto:2008-03-18;28880,"Decreto nº 28880, de 18 de março de 2008",urn:lex:br;distrito.federal:distrital:decreto:2008-03-18;28880
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:lei:2006-12-19;3923,"Lei nº 3923, de 19 de dezembro de 2006",urn:lex:br;distrito.federal:distrital:lei:2006-12-19;3923
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:1965-07-22;56602,"Decreto nº 56.602, de 22 de Julho de 1965",urn:lex:br:federal:decreto:1965-07-22;56602
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;minas.gerais:estadual:decreto:1984-02-28;23476,"Decreto nº 23476, de 28 de fevereiro de 1984",urn:lex:br;minas.gerais:estadual:decreto:1984-02-28;23476
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo:estadual:decreto:2010-05-10;55791,"Decreto nº 55.791, de 10/05/2010",urn:lex:br;sao.paulo:estadual:decreto:2010-05-10;55791
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo:estadual:decreto:2009-08-12;54672,"Decreto nº 54.672, de 12/08/2009",urn:lex:br;sao.paulo:estadual:decreto:2009-08-12;54672
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo:estadual:decreto:2010-12-20;56539,"Decreto nº 56.539, de 20/12/2010",urn:lex:br;sao.paulo:estadual:decreto:2010-12-20;56539
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo:estadual:decreto:2007-06-15;51901,"Decreto nº 51.901, de 15/06/2007",urn:lex:br;sao.paulo:estadual:decreto:2007-06-15;51901
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;sao.paulo:estadual:decreto:2008-07-24;53276,"Decreto nº 53.276, de 24/07/2008",urn:lex:br;sao.paulo:estadual:decreto:2008-07-24;53276
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br:rede.virtual.bibliotecas:artigo.revista:1960;2000388178,La cooperation technique internationale en matiere de transports,urn:lex:br:rede.virtual.bibliotecas:artigo.revista:1960;2000388178
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto.lei:1969-03-11;496,"Decreto-Lei nº 496, de 11 de Março de 1969",urn:lex:br:federal:decreto.lei:1969-03-11;496
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;santa.catarina:estadual:lei:1992-05-05;8575,"Lei nº 8.575, de 5 de maio de 1992",urn:lex:br;santa.catarina:estadual:lei:1992-05-05;8575
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br:federal:decreto:2018-08-16;9475,"Decreto nº 9.475, de 16 de Agosto de 2018",urn:lex:br:federal:decreto:2018-08-16;9475
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:lei:2001-07-20;2746,"Lei nº 2746, de 20 de julho de 2001",urn:lex:br;distrito.federal:distrital:lei:2001-07-20;2746
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.3:acordao:2004-11-04;209514,Acórdão nº 209514 do Processo nº20000110512757apc,urn:lex:br;distrito.federal:tribunal.justica.distrito.federal.territorios;turma.civel.3:acordao:2004-11-04;209514
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br:federal:lei:1975-12-11;6288,"Lei nº 6.288, de 11 de Dezembro de 1975",urn:lex:br:federal:lei:1975-12-11;6288
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2020-03-19;0010487-11.2015.5.03.0029,Acórdão PJe TRT 3ª / Terceira Turma / 2020-03-19,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.3:acordao:2020-03-19;0010487-11.2015.5.03.0029
equipamentos de transporte,2025-06-06 12:30:21,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:lei:2017-09-25;6007,"Lei nº 6007, de 25 de setembro de 2017",urn:lex:br;distrito.federal:distrital:lei:2017-09-25;6007
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:decreto:1993-10-26;15154,"Decreto nº 15154, de 26 de outubro de 1993",urn:lex:br;distrito.federal:distrital:decreto:1993-10-26;15154
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br:federal:lei:1984-12-19;7290,"Lei nº 7.290, de 19 de Dezembro de 1984",urn:lex:br:federal:lei:1984-12-19;7290
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br:rede.virtual.bibliotecas:artigo.revista:2012;1000964600,Auxiliares e condutores autônimos,urn:lex:br:rede.virtual.bibliotecas:artigo.revista:2012;1000964600
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br;distrito.federal:distrital:decreto:2007-11-14;28435,"Decreto nº 28435, de 14 de novembro de 2007",urn:lex:br;distrito.federal:distrital:decreto:2007-11-14;28435
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br:rede.virtual.bibliotecas:artigo.revista:2007;2000798066,Do transporte rodoviário de cargas (Lei 11.422/07) e seus efeitos no direito material e processual do trabalho,urn:lex:br:rede.virtual.bibliotecas:artigo.revista:2007;2000798066
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.1:acordao:2006-05-22;00927-2005-031-03-00-4,Acórdão TRT 3ª / Primeira Turma / 2006-05-22,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.1:acordao:2006-05-22;00927-2005-031-03-00-4
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2006-04-19;01881-2004-032-03-00-6,Acórdão TRT 3ª / Quarta Turma / 2006-04-19,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.4:acordao:2006-04-19;01881-2004-032-03-00-6
transportador autônomo,2025-06-06 12:30:24,https://www.lexml.gov.br/urn/urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.recursal.juiz.fora:acordao:2015-07-14;0002008-39.2014.5.03.0037,Acórdão TRT 3ª / Decima Primeira Turma / 2015-07-14,urn:lex:br;justica.trabalho;regiao.3:tribunal.regional.trabalho;turma.recursal.juiz.fora:acordao:2015-07-14;0002008-39.2014.5.03.0037
